,time,ID,text,score,like,dislike,watch_movie
7216,17.01.28 12:16,왕기(solm****),재밌게 잘보고 있었는데 후반부 들어 별안간 내 감상에 닥친 시련에 어쩔 줄을 몰랐다. ,7,1,0,TRUE
7217,17.01.28 12:16,최승균(caku****),현빈이 잘생김 그냥 저냥 봤음 ,8,1,0,TRUE
7218,17.01.28 10:44,jycb****,남북분당 현실에 코믹하고 스릴  넘치는  스토리는 미흡 ,8,1,0,TRUE
7219,17.01.28 9:31,삼천볼트(3000****),딱 예전 홍콩영화 수준~ 유해진 현빈 땜에 봤는데 ..10년전 수준의 영화.. 전반적으로 아쉽고.. 좀 따분하고배역의 설정이 명확하지않다..  나뿐놈잡는 단순한 영화로 요즘보기엔 너무 올드한 전개..  좀더신경썼으면 좋을뻔.. 돈내고보기엔 좀 아깝 ,6,1,0,FALSE
7220,17.01.28 2:46,랭보(skan****),현빈의 똑 부러지는 발음덕에 사투리가 더 자연스럽게 느껴졌어요 액션연기 좋구요~~수트빨 좋구요~~참바다씨와 호흡도 어쩜 그리 자연스러운지요 참바다씨 연기야 두말하면 입아프죠~~공조 추천합니다! ,8,1,0,FALSE
7221,17.01.28 2:44,메모뤼이이(apri****),유해진과 현빈의 연기에 정말 감동.. ,8,1,0,FALSE
7222,17.01.28 2:32,메탈매냐(taci****),나름 재밌게 봤어요!! 액션도 좋았고 중간중간 유머도 있었고.. 역시나 현빈은 잘생겼구요!! 하지만 스토리는 기대하지 말고 즐기며 보고오시길 바랍니다^^ ,8,1,0,FALSE
7223,17.01.28 2:26,효림맘(juhw****),현빈액션 완전멋지다요 ,8,1,0,TRUE
7224,17.01.28 2:17,늘푸름(leit****),"좋은 소재, 훌륭한 배우, 그러나 넘 인위적이다. 연결이 매끄럽지 못해 억지스럽다! ",7,1,0,FALSE
7225,17.01.28 2:11,nd00****,액션과 적절한 유머에 극 중반까지 빨려들어갔다가다소 억지스러운 인질극이라는 설정에 몰입도가 흐트러졌다.현빈의 피지컬과 유해진의 유머가 빛났던 영화! ,7,1,0,TRUE
7226,17.01.28 0:18,없음(flwm****),우선은 가족끼리 보기 참 좋습니다 괜히 불편한 내용도 크게 없고요 액션씬도 나쁘지 않음! 배우들 연기도 그렇고! 하지만 마무리가 약하고 개연성도 부족했고 넣으려는 이야기가 많아서 부자연스러움 생기는 듯 함 가볍게 보기 좋음 ,8,1,0,TRUE
7227,17.01.28 0:04,김준목(peri****),킬링타임용으로 적당합니당 ,5,1,0,TRUE
7228,17.01.28 0:00,동거총각(so48****),등장배우에비해 안타까운영화인듯...유해진의 럭키보다는 잼있으나... ,5,1,0,TRUE
7229,17.01.27 23:34,각설탕(chlg****),스토리는 뻔한 피식피식 웃으며 볼수있는 정도의 영화 ,5,1,0,TRUE
7230,17.01.27 22:38,ㅡㅡㅡㅡㅡㅡ(ccc6****),결말의 급전개.... ,7,1,0,TRUE
7231,17.01.27 21:24,ngog****,김주혁현빈유해진연기 순으로 적어봤어요 ,6,1,0,FALSE
7232,17.01.27 20:12,씩이(kss5****),몰입도는 그다지 높지않네요 ,8,1,0,TRUE
7233,17.01.27 20:10,니나무라(slsk****),기럼요 사랑하디요 ㅋㅋㅋ ,6,1,0,FALSE
7234,17.01.27 20:04,scly****,"소재는 리들리 스콧 감독 <블랙레인> 을, 스토리는 워터힐 감독<레드히트>를 가져왔는데...무언가 좀 부족하다 ",7,1,0,FALSE
7235,17.01.27 19:32,보랭이(kl51****),현빈 멋쮜네 유해진 역쉬 잼있음 ,7,1,0,TRUE
7236,17.01.27 19:12,skyw****,영화 중반까지는 나름 웃음거리도 있으면서 현빈의 액션에 몰입 가능한데 중반 이후에 무엇인가 억지스럽고 1인 액션에 치중한듯 ,7,1,0,FALSE
7237,17.01.27 18:45,봄빛사랑(medi****),막 재밌진 않지만..현빈 개멋지다....ㅎㅎ 현빈 나이들수록 멋져지네요 ,8,1,0,FALSE
7238,17.01.27 18:43,nrz6****,가족과같이봤는데 생각처럼 막 재밌진않지만 그래도 볼만해여 ,7,1,0,TRUE
7239,17.01.27 18:37,Doodu(dnhl****),그냥저냥 볼만은 하더라 ,8,1,0,TRUE
7240,17.01.27 18:35,Jungeun(star****),가족끼리 너무 재밌게 잘 보았습니다ㅎㅎ ,8,1,0,TRUE
7241,17.01.27 18:33,정명찬(myeo****),B플러스 급 영화 럭키랑 비슷한 수준의 만족감 ,7,1,0,TRUE
7242,17.01.27 17:15,ykki****,재미있었습니다 잘보았습니다 ,6,1,0,TRUE
7243,17.01.27 15:27,jhbl****,그냥 킬링타임용? 그이하도 이상도아님 ,8,1,0,TRUE
7244,17.01.27 15:23,하하하(djle****),전반적으로 그저 그런 현빈 뛰우기가 주목적인 영화. ,7,1,0,FALSE
7245,17.01.27 14:35,불가사리(shee****),액션좋은데 스토리가 너무아쉽네요 ,8,1,0,TRUE
7246,17.01.27 14:30,조한나무(hann****),보다 잠들었디만 그래도 현빈 김주혁 보는맛에 봣네요 김주혁이최고멋잇엇어영 호호호!!! ,8,1,0,TRUE
7247,17.01.27 14:28,별빛(kord****),여자는 현빈보러 가면 좋을거 같은 영화 ,7,1,0,TRUE
7248,17.01.27 14:14,육형(ukh0****),영화관가서 보면 다 재밌드라  제목 크게 뜨자마자 공격한조 생각나서 친구들이랑 웃음ㅋㅋㅋㅋ ,6,1,0,FALSE
7249,17.01.26 23:32,rosemary(siwo****),유해진 아저씨의 하드캐리 ,5,1,0,TRUE
7250,17.01.26 14:28,qudf****,현빈의 액션굿 유해진은 넘기대한듯 ,5,1,0,TRUE
7251,17.01.26 14:24,아 은수(okha****),"액션,코믹 재밌게 봤습니다 ",8,1,0,FALSE
7252,17.01.26 13:37,리바우(libo****),뭐 그럭저럭 봤습니다현빈의 스타일이 많이바꼈네요남자같이 나옵니다ㅎㅎㅎ ,8,1,0,TRUE
7253,17.01.26 3:07,금마초(pmw1****),이거슨 몰라나느늑냥 500원받아걸거야 ,8,1,0,TRUE
7254,17.01.25 23:08,park****,  집중해서 잘봤네요^^ ,8,1,0,TRUE
7255,17.01.25 22:48,phah****,유해진씨와현빈씨케미도좋네요~ㅎ재밌게봤습니다~ ,8,1,0,TRUE
7256,17.01.25 22:46,Kimsomang(soma****),그동안 볼만한 영화가 별로 없어서 아쉬웠는데 이 영화는 괜찮았음 현빈 액션과 유해진의 인간적인 가장의 연기 굿 ,8,1,0,TRUE
7257,17.01.25 22:36,우정뿅(dnwj****),그냥 설에 가족들하고 보기좋은영화??ㅋㅋ한국코미디영화같아요 ,6,1,0,TRUE
7258,17.01.25 22:32,qhdu****,현빈 살아있네~~~^^ ,8,1,0,TRUE
7259,17.01.25 22:21,djb1****,공화국 모욕하디 말라! 밖에 기억이.. ,8,1,0,TRUE
7260,17.01.25 21:23,서동현(ehdg****),기대했던것보다 재밌습니다 ,8,1,0,TRUE
7261,17.01.25 21:20,완소천설(mari****),근래 본 영화중에 좋에요 ,8,1,0,TRUE
7262,17.01.25 21:14,dudg****,재밋습니다 더킹이랑 둘다봣는데 둘다너무재밋네요 ,8,1,0,TRUE
7263,17.01.25 21:03,이은심(dodo****),현재 우리가 처해있는 안타까운 상황을 적절한 유머와 긴장감이  시간 가는줄 모르고 본거 같아요~~~근데 가족을 인질 삼는다든가 거리 총격신은 조금 식상한듯 합니다 ,8,1,0,TRUE
7264,17.01.25 21:02,세뜨(sera****),킬링타임으로 딱 좋은 영화. 다들 연기 잘하고 현빈 얼굴 잘하고..ㅋㅋ 윤아 너무귀여움 ,8,1,0,TRUE
7265,17.01.25 20:56,보라카이 가는 남자(jang****),내용이 뻔하긴 한데 유쾌했어요 특히 액션씬은 아저씨 볼 때 느꼈던 그 느낌 받았습니다 ,8,1,0,FALSE
7266,17.01.25 20:43,an85****,현빈액션이 화려하고 멋지게나와요.유혜진에 연기력또한 짱이네요.마지막은 뼌한 스토리 ,6,1,0,TRUE
7267,17.01.25 20:31,마앙(recl****),차 문짝 떼고 누워서 총쏠때 심쿵사 당했다ㅠㅠ ,7,1,0,FALSE
7268,17.01.25 20:22,abc8****,중간중간 웃기고 재밋었어용 다만 좀 뻔한 스토리라는게 아쉽네요 하지만 유해진과 현빈의 케미는 역시 짱! ,8,1,0,TRUE
7269,17.01.25 9:57,ohjk****,아무생각없이 보기 좋은 영화 임팩트가 없는게 아쉽..그냥 간간히 웃기고 잔잔히 감동있고ㅎㅎ현빈 잘생김. ,6,1,0,TRUE
7270,17.01.25 9:27,hsle****,킬링타임~!쏘쏘임ㅎ.. ,6,1,0,TRUE
7271,17.01.24 12:09,수입니다(redo****),잘 흘러가는  액션영화... 현빈은 멋있고 유해진은 인간적이다 ,8,1,0,FALSE
7272,17.01.23 16:53,yhj4****,영화보러 같이 간 남자가 오징어가 돼버리는 영화 ㅠㅠ ,8,1,0,FALSE
7273,17.01.23 15:29,qudt****,살짝재미있음.현빈을위한영호ㅓㅏ ,7,1,0,TRUE
7274,17.01.23 14:04,손다정(sdj8****),공조 재밌게 잘보고왔습니다 지루하지도 않고 유쾌하게 웃을 수 있는 부분이 많아서 기분 좋게 볼 수 있었습니다 ,8,1,0,FALSE
7275,17.01.23 13:30,최진아(zzzz****),공조랑 더킹 둘다 봤는데 둘다 재밌지만 난 공조를 더 재밌게 봄ㅋㅋ 가족영화로도 좋을듯 ,8,1,0,FALSE
7276,17.01.23 8:53,그래요(dlrl****),재밌습니다 몰입해서 시간가는줄 모르게 본거같아요따봉 드리고갑니다 ,8,1,0,TRUE
7277,17.01.23 8:07,깜보(gudw****),나쁘진 않았음 웬지 결말이 예상되는 기분이었지만 그리고 임윤아 졸라 이뻤음.. ,8,1,0,FALSE
7278,17.01.22 23:25,김재득(tank****),중반부 까지는 좀 지루한 면이 있었지만 후반부는 예상한 것 처럼 박진감이 있었던 영화. 전체적으로는 뻔 한 스토리로 어느 정도 예상한 영화. ,7,1,0,TRUE
7279,17.01.22 23:09,삼성Lions(kimd****),깨알같은 코믹요소에 브로맨스까지 정말 잘봤고 재밌었는데 극 후반 힘든장면 다빠지는 임윤아씨 클라스 다시보게 됐습니다 ㅋㅋㅋ ,8,1,0,FALSE
7280,17.01.22 23:00,동네아제(dmsg****),개나 소나 다하는 평론가들의 디스 역겹다ㅋㅋㅋ 스토리는 조금 아쉽지만 돈주고 볼 가치있는 영화 ,8,1,0,FALSE
7281,17.01.22 22:58,정은지(adg1****),영화라서 가능한 스토리 ,8,1,0,TRUE
7282,17.01.22 22:21,chin****,유머와 감동이 공조한 가볍게 즐길수 있는 영화 ,8,1,0,TRUE
7283,17.01.22 21:54,뚱뚜루맘(sori****),"이제 시작이기는 하지만, 아주 대박까지 못가더라도 후에 공조2탄 나와주면 좋겠음. 2탄 나오면 난 보러갈거임ㅎㅎ 흔한 액션이지만 현빈이라 넋이 빠지고, 웃음담당 유해진때문에 시종일관 무거운 현빈 대신 마이 웃었음. ",8,1,0,FALSE
7284,17.01.22 21:38,para****,현빈씨 슈트발 액션 진짜 멋짐. 머리부터 발끝까지  잘생겼음.유해진씨랑 잘어울리고. 내용은 단순하지만 연기들이 훌륭해서 시간가는줄모르게 재밌었네요. ,8,1,0,FALSE
7285,17.01.22 21:25,yyj(jewe****),현빈 잘생긴거 몰랐었는데 이번 영화에서 잘생김을 느낌.. ,7,1,0,TRUE
7286,17.01.22 21:21,작은방(ilov****),아주재미 있다 그리고 코믹이넘친다 ,8,1,0,TRUE
7287,17.01.22 21:18,rush****,아이들도 좋아하고 잘 봤네요 ,8,1,0,TRUE
7288,17.01.22 21:16,jsy_****,재밌어요재밌습니당~ ,8,1,0,TRUE
7289,17.01.22 20:57,정민경(gt30****),평이 좋아서 봣는데 그냥 무난했습니다 현빈이 잘생겼습니다 ,7,1,0,TRUE
7290,17.01.22 20:48,ffff****,ㅎㅎ 잼있네요 좋습니다 ,8,1,0,TRUE
7291,17.01.22 20:47,찐(yun7****),유쾌한 영화....내 취향은 아니지만... ,7,1,0,TRUE
7292,17.01.22 20:01,정목(jmos****),다 재밌었지만 결말이 아쉬움 ,7,1,0,TRUE
7293,17.01.22 19:51,150730박서준(tomb****),"유해진과 현빈의 전투력이 상승하고 의리가 상승하고 재미도 있는, 우리나라 어디에도 안전지대가 없다는걸 절실히 보았지요 ",8,1,0,TRUE
7294,17.01.22 19:33,eoqk****,끝부분실망이에요 뻔한스토리 그래도재밋어용 ,8,1,0,TRUE
7295,17.01.22 19:26,캬캬캬(tige****),그냥저냥 볼만한 영화. 다만 국정원 말을 들었다면 터널에서 무고한 희생자가 안 나오지 않았을까하는 마음. 본인만의 정의감에 눈이 멀어 타인을 희생하게 한 부분에 대해 하나도 조명되지 않아 안타까웠다. ,6,1,0,FALSE
7296,17.01.22 19:25,kht5****,웃기고 액션도 괜찮은듯. ,8,1,0,TRUE
7297,17.01.22 19:13,kian****,영화적 완성도는 떨어지나 현빈의 액션은 대단했음 ,5,1,0,FALSE
7298,17.01.22 19:01,간다(gand****),나름 재미잇어요 윤아의 깨알감초역활 ,8,1,0,TRUE
7299,17.01.22 19:00,햄(omo_****),유해진의 명연기 최고 하지만 2% 부족 ,8,1,0,TRUE
7300,17.01.22 18:44,재은(wodm****),흠 뭐 기대를 너무 해선지 조금 실망! 그치만 재밌음! ,8,1,0,TRUE
7301,17.01.22 18:35,Brain(know****),뻔하지만 재미있습니다. ,8,1,0,FALSE
7302,17.01.22 18:34,손그래픽(held****),"조금 뻔한듯 하지만 킬링타임용으로 재밌어요  유해진, 현빈  연기도 좋고 의외로 김주혁  악역도 괞찮아요 ",8,1,0,FALSE
7303,17.01.22 18:13,전투(spin****),나쁘지 않았눈뎅 그 이상도 이하도 아니였습니다ㅎ ,8,1,0,TRUE
7304,17.01.22 17:47,김아랑(dudd****),연기도 좋았고 재미있었습니다. ,8,1,0,TRUE
7305,17.01.22 17:47,mode****,재미지다요 현빈멋있다요 유해진웃기다요 ,8,1,0,TRUE
7306,17.01.22 17:43,상진(ttut****),정말 재밋게 봤습니다  굿굿굿 ,8,1,0,TRUE
7307,17.01.22 17:34,듀밥(eldh****),그냥 가족끼리 주말에 볼만해여 보통 액션영화정도 매번 똑같은 클리셰들은 지겹긴 함 ,8,1,0,TRUE
7308,17.01.22 17:33,jumi(jumi****),뻔한 스토리지만 웃음  빵빵 터져요 ,8,1,0,TRUE
7309,17.01.22 17:32,taij****,재미있고...가끔 웃기고...액션도 멋지네요 ,8,1,0,TRUE
7310,17.01.22 17:31,옐로시폰(dbsr****),현빈이랑 유해진 보는게 재밌네요. 다만  훅 하고 땡기는 재미는 없는듯 ,8,1,0,TRUE
7311,17.01.22 17:31,신예림(yhbl****),웃긴요소가 중간중간있다.배우들 연기도 굳. 그치만 기대에 미치지는 못한다.더킹이 더 재밌는듯 ,8,1,0,TRUE
7312,17.01.22 17:28,k159****,재밌었어요 현빈잘생겼다... 유해진은 믿고본다 ㅋㅋㅋㅋ ,8,1,0,TRUE
7313,17.01.22 17:27,swee****,김주혁씨 연기보고 놀랐어요 이미지변신 제대로한듯 눈빛이 살아있네요^^발음이 조금 안들리긴했지만 연기력은 최고에요 ,7,1,0,FALSE
7314,17.01.22 17:26,sz7l****,"현빈은 잘생겼고, 유해진은 웃김 ",8,1,0,TRUE
7315,17.01.22 17:11,sjht****,지금 막 보고나옴 근데 내용전체는 이해가가지만 무슨내용인지 기억이 잘안남 후반부가야 쫌 잼있음ㅋ ,8,1,0,TRUE
7316,17.01.22 17:04,홍경한(piet****),매우 재밌지는 않으나 그냥저냥 오락용으론 나쁘진 않음 ,6,1,0,TRUE
7317,17.01.22 17:03,촌녀(live****),소설이디만 재맛엇습니다 ,8,1,0,TRUE
7318,17.01.22 16:46,wkde****,시간늦어못봤어요ㅡㅡㅋㅋ무대인사였는데ㅡㅡㅋ ,8,1,0,TRUE
7319,17.01.22 16:44,ss501(dlwo****),화려한 액션신과 코믹성은 좋은데 스토리가 뻔함 ,7,1,0,TRUE
7320,17.01.22 14:10,미대형(kimc****),현빈이 역시..크으으으 ,6,1,0,TRUE
7321,17.01.22 13:56,jek2****,기대를 너무많이 햇나 생각보단 쏘쏘~지루하진않았으나 썩 나쁘지않은정도 ,8,1,0,TRUE
7322,17.01.22 12:58,태권 브이(qorf****),현빈 진짜 멋있게 나오네요유해진 역시 멋지고 코믹연기 대가 ㅋㅋㅋ재미니게 잘봤어용~~ ,8,1,0,TRUE
7323,17.01.22 12:36,빈쓰(psh2****),유해진과 윤아가 영화를 살렸네요 ,7,1,0,TRUE
7324,17.01.22 12:24,in38****,현빈 넘넘 멋쪄요.유해진의 익살스런 연기 역쉬^^~ ,7,1,0,TRUE
7325,17.01.22 12:12,sun0****,유해진 연기 짱재미 있어요강추 ,8,1,0,TRUE
7326,17.01.22 11:57,서뇽이(suny****),영화속의 인물의 마음이 하나하나 느껴져서 가슴 뭉클한 영화였네요~~ ,8,1,0,TRUE
7327,17.01.22 11:46,자두(jado****),현빈보다 김주혁이 가장 기억에 남음.연기 진짜 북한사람인줄 알음.매력 철철 넘침.로맨스 영화 이미지가 강했는데 이번에 확실히 턴했음.이번영화로 제2의 전성기를 맞이할듯~ ,8,1,0,FALSE
7328,17.01.22 0:16,꽃송(thdd****),막 재밌지도 재미없지도 않는 그냥 보통 영화! 잔잔한 재미와 의리를 볼 수 있는 영화입니다. ,8,1,0,TRUE
7329,17.01.21 23:58,sign****,잘봤습니다. 현빈이를 위한 영화 ,8,1,0,TRUE
7330,17.01.21 23:46,고하울(kej2****),배우들의연기력도 좋았고  재밌어요 ,8,1,0,TRUE
7331,17.01.21 23:42,swee****,잼있네요 시간가는줄모르고봤엉?ㄷ ,8,1,0,TRUE
7332,17.01.21 23:28,iasr****,적당했습니다 신선하진않아도 적당했습니다 ,8,1,0,TRUE
7333,17.01.21 23:11,학익진(name****),킬링타임으로는 괜찮은데 후반부에 약간 지루했음 ,8,1,0,TRUE
7334,17.01.21 22:49,qora****,재밌네요 딱히 거슬릴거없이 잘봤습니다 ,8,1,0,TRUE
7335,17.01.21 22:17,꼬마천사(gj10****),입대전 현빈의 모습이 부활...!믿고보는 유해진...!짱~♡ ,8,1,0,TRUE
7336,17.01.21 21:56,발그레(dndh****),"양념 반, 후라이드 반에 만족한다. ",7,1,0,FALSE
7337,17.01.21 21:56,삼돌이(wooj****),재밌다~~뻔한결과가 아쉽다 ,7,1,0,FALSE
7338,17.01.21 21:07,오물탱(owns****),잼있다가 지루하다가 현빈 졸멋 ,7,1,0,TRUE
7339,17.01.21 20:37,박강희(daeh****),유해진씨의 연기가 자연스러움을 넘어 쫌 과하게 느껴짐 ,7,1,0,TRUE
7340,17.01.21 20:32,trre****,그냥 현빈과 유해진의 궁합이좋았다 ,7,1,0,TRUE
7341,17.01.21 20:30,스마일(seon****),액션신은 좋아요  스토리는 보통 ,7,1,0,TRUE
7342,17.01.21 20:20,lsj1****,김주혁먀생각나네요ㅎㅎ ,8,1,0,TRUE
7343,17.01.21 18:55,KGB(wnlq****),오락영화로 재밌게 봤습니다 ,8,1,0,TRUE
7344,17.01.21 18:25,mark****,가벼운마음으로 재미있게 보았어요. 작품성을 기대한다면기대에 부흥하지못하는 영화겠지만  스트레스전환으로 볼수있는 그런영화인것같아요~공조 흥행하시길 빌어요. ,8,1,0,FALSE
7345,17.01.21 17:59,얍(wngm****),ㅋㅋㅋ재밌어용 중간중간 웃긴장면이 많네요현빈은 잘생겼구요ㅋㅋ 가볍게 보기 좋은영화 같아요 ,8,1,0,TRUE
7346,17.01.21 17:56,beer****,다 좋았지만 개인적으로 김주혁의 새로운 모습을 알게 된 영화였다 ,9,1,0,FALSE
7347,17.01.21 17:51,소나무(ny17****),액션 영화답게 굉장히 볼만했던 액션신들 ,8,1,0,FALSE
7348,17.01.21 17:39,안혜진(dpak****),줄거리도 기대이상으로 재밌었구요 중간 중간 웃는장면도 있었고 재밌어요 ,10,1,0,TRUE
7349,17.01.21 17:27,양준석(jjun****),whshsjsjjdjddj ,8,1,0,FALSE
7350,17.01.21 17:19,콜린퍼스(sayh****),즐길거리와 볼거리가 많아서 여러 나이대에 사람들이 봐도 좋을거 같네요~ ,8,1,0,FALSE
7351,17.01.21 17:06,하루(park****),현빈과  유해진  연기도  멋지고영화  잘  되었네요 ,8,1,0,TRUE
7352,17.01.21 16:36,yebo****,현빈 액션 연기 진짜 멋있었고 얼굴은 여전히 잘생겼어요 ㅋㅎ 유해진과 유해진네 가족으로 나온 분들 재밌어요 ,8,1,0,TRUE
7353,17.01.21 15:44,까꿍(choi****),솔이랑 봐서 좋아요 재밌어요! ,8,1,0,TRUE
7354,17.01.20 21:16,김영국(brit****),여친한테 혼남.... ,7,1,0,FALSE
7355,17.01.20 14:35,미휘월(kjm5****),처음부터 끝까지 눈을 뗄 수 없었던 스토리 전개ㅋㅋㅋ 오락영화로 즐기기엔 딱 ,10,1,0,FALSE
7356,17.01.20 14:32,안진희(ppnn****),현빈 별로 안좋아하는데 이거 보고 빠진듯 하다.. 강소라가 부러워ㅠ ,8,1,0,FALSE
7357,17.01.20 13:56,하루카(sbwo****),"유해진의 역할이 너무 공감가고 따뜻했다.. 가정적인 아버지의 모습과 , 정 많은 우리 아버지들의 모습.. ",8,1,0,FALSE
7358,17.01.19 21:41,TimeTravel(acea****),남북 유쾌한 공조. 유해진이 점점 주연을꿰차는구나 ,6,1,0,FALSE
7359,20.08.28 20:23,정글은저튜브(hsji****),별 2개이하주는 쉑히들 진짜OO이네 ,10,2,1,FALSE
7360,20.05.19 0:06,완치확정현석(glgl****),그냥저냥 볼만은 한데 그이상은 아님 윤아가 정말 이뻣다 최고 절세 미인이다 윤아 ,5,2,1,FALSE
7361,20.02.15 22:11,서언비(rara****),ㄹㅇ 배우들이 살린영화;; 내가 이걸고딩때봤는데 너무 지루했음..개인취향인것같지만ㅎ 어른들은 좋아하더라 ,2,2,1,FALSE
7362,20.02.11 0:41,redmaru(redm****),액션씬 연출은 볼만했고 연기도 좋았는데 스토리가 아쉽.. 둘이 정이 생길만한 뭔가도 없이 뜬금없이 형 하고 의리찾고 감동주려는게 억지스러움. 후반부부터 뻔한 스토리에 가족납치장면도 유치했음. 실망해서 후기보러 들어왔는데 평점이 이렇게 높을줄이야.. ,5,2,1,FALSE
7363,19.04.03 12:09,yeri****,현빈은정말그림이야그림  근데난유해진이더좋아 ,10,2,1,FALSE
7364,19.01.25 21:57,참빛나무(alra****),재밌는데 개연성이 너무 없어서 화면이 갑자기 바뀌는 등 신경이 은근히 쓰인다. 개그는 중간중간 재미나게 웃겨준다. 김주혁님은 연기 정말 잘 하셨는데 안타깝다. ,7,2,1,FALSE
7365,18.08.10 16:20,탱고와페라리(swel****),"훌륭한 연출, 평이한 전개 ",6,2,1,FALSE
7366,18.08.09 22:32,시형(wjst****),"재밌고 반전있고 개연성있고 충분한 코미디와 현빈 멋있음. 9점 이상의 영화라고 생각하는데, 제가 보기엔 지들이 자신 꼬와서 1점주는 것 같은데요. 1점 알바 보기싫네요. 관람객 평점 보세요. 관람객 평점은 알바를 못하니깐 관람객 평점보고 결정하시는게. ",10,2,1,FALSE
7367,18.08.05 16:33,뚜부뿅(kwon****),쏘쏘한 영화 그 이상도 이하도 아님 ,8,2,1,FALSE
7368,18.05.13 23:02,lgs0****,여자들이 호들갑떠는 영화는 별두개빼고보면 대충 맞음영화평을 하는게 아니라 얼굴평을 함 평점에 속아 기대하면 실망 기대안하면 킬링타임용은 그럭저럭 ,7,2,1,FALSE
7369,18.05.06 14:18,호구와트(wjdw****),재밌게봤어요윤아존예 ,10,2,1,FALSE
7370,18.03.25 13:13,수연이(tndu****),ㅋㅋ여기 베댓 개웃기넼ㅋㅋ 윤아 졸귀 ,8,2,1,FALSE
7371,17.12.25 3:59,호빵맨(deab****),액션도 좋고 연기두 좋네요! 휴지액션 멋져요 ,8,2,1,FALSE
7372,17.12.11 18:09,Zanetti(rjtk****),액션 빼고 볼 거 없는 전형적인 한국형 산업영화. ,5,2,1,FALSE
7373,17.12.04 1:20,다쉬라트 만지히(glob****),남한 경찰은 꼭 사건 다 끝나고 출동하냐ㅋㅋㅋ윤아 겁나 예쁘고 웃기더라ㅎㅎ 현빈 액션 잘 어울려!! ,7,2,1,FALSE
7374,17.11.29 14:36,전다희(ekgm****),공조는 최고의 띵작 ~!! 최고에용! 현빈짱 ,10,2,1,FALSE
7375,17.11.28 7:56,아이디(dada****),킬링타임 오락용 최고예요 현빈과 유해진 케미 좋아요 ,10,2,1,FALSE
7376,17.11.24 14:25,최재혁(uvic****),대박 현빈 대박 너무 잼있었던 영화.!!!! ,10,2,1,FALSE
7377,17.10.01 14:23,dacapo(olee****),김주혁의 연기에 반하다 ,10,2,1,FALSE
7378,17.09.29 22:43,hjk1****,너무늦게 평을 올리는데요 넘 재미있어요 ,9,2,1,TRUE
7379,17.09.27 8:42,야생화(k903****), 신스틸러가  빛나는 영화라구  할까 ,7,2,1,TRUE
7380,17.09.24 15:28,GLG(fupe****),현빈과 유해진 케미가 진짜 이렇게까지 좋을 수가 있나 ,10,2,1,FALSE
7381,17.09.02 17:47,바카(baka****),음악이 특히 끌리도 유해진 현빈 너무 멋지고 귀엽게 나옴... ,10,2,1,FALSE
7382,17.07.30 14:39,kyj4****,그냥저냥 볼만했습니다 ,5,2,1,TRUE
7383,17.07.29 15:32,곽지연(wldu****),너무너무 잼있었어유~ ,10,2,1,TRUE
7384,17.07.28 17:17,천서(qkrx****),꿀잼입니다~~ 현빗존멋 ,10,2,1,TRUE
7385,17.07.23 23:58,박선미(ioiu****),솔직히 별로 기대안하고 봤는데 생각보다 재밌었음 ,9,2,1,TRUE
7386,17.07.23 12:17,아우ㅇ(rkdg****),굳입니다굳굳입니다굳 ,10,2,1,TRUE
7387,17.07.22 23:26,세레나(sunn****),뻔한 스토리지만 두배우의 브로맨스와 현빈씨 멋졌어요 ,7,2,1,TRUE
7388,17.07.22 20:46,조이(lfit****),넘 재밌게 봤어요^^  현빈의부활~~~ ,8,2,1,TRUE
7389,17.07.21 10:26,개구리(rose****),fun to watch ,10,2,1,TRUE
7390,17.07.21 1:55,11월18일뒤에(ssty****),완전완전 핵잼핵잼완전 ,9,2,1,TRUE
7391,17.07.20 20:38,dlwj****,재밌어요 현빈 잘 생겼고 유해진는 웃김 ,10,2,1,TRUE
7392,17.07.20 18:03,kd02****,볼만햇음~추천합니다! ,9,2,1,TRUE
7393,17.07.20 12:51,bluestory(acid****),즐겁게 볼수 있는 영화네요 ,8,2,1,TRUE
7394,17.07.19 4:10,장숟가락(jhm3****),사촌동생이랑 재밌게 봤습니다~ ,10,2,1,TRUE
7395,17.07.16 6:45,오늘그리고내일은(baks****),간만에   좋은영화감명깊게~~ ,9,2,1,TRUE
7396,17.07.14 21:24,jing****,"공조! 완전재미있습니다.. 올해 초 영화중에 대박날듯,, ",10,2,1,TRUE
7397,17.07.13 11:27,1142344(daec****),볼만햇음 그럴저럭?... ,10,2,1,TRUE
7398,17.07.12 19:30,데굴떡(eprn****),흠...무슨영화였지...재밌었던거같은데 ,10,2,1,TRUE
7399,17.07.12 16:28,신화(rudd****),공고소소오와고오아오아고 ,10,2,1,TRUE
7400,17.07.11 8:36,71 조근우(zmfp****),재미굿굿굿굿베리굿굿굿 ,10,2,1,TRUE
7401,17.07.10 16:27,달빛에취한토끼(sadi****),Goodgoodgood ,10,2,1,TRUE
7402,17.07.10 12:29,프로선수(pnj0****),재미있게 봤던 영화입니다. ,8,2,1,TRUE
7403,17.07.09 17:55,인어왕자(kiho****),생각없이 보기에 좋습니다. ,10,2,1,TRUE
7404,17.07.04 20:56,반값플라워(kjk7****),그냥생각없이보기에는 지루하지는 않음 ,7,2,1,TRUE
7405,17.07.02 13:38,casa****,재미있는관람이였습니다. ,10,2,1,TRUE
